customer_id,customer_name,email,phone,gender,city,state,country,registration_date,customer_type
CUST00607,Julie Holland,kristin96@example.com,862.887.2031x95419,Male,Evanstown,Massachusetts,Libyan Arab Jamahiriya,2022-09-10,VIP
CUST00608,cindy hampton,shannongarza@example.net,(946)832-0374,Male,Marquezstad,Indiana,Kyrgyz Republic,2022-02-10,PREMIUM
CUST00609,anthony gould,phillipsbrian@example.com,(761)594-5887x0715,Other,Sandraburgh,Alabama,Bolivia,2022-03-30,PREMIUM
CUST00610,Kristina Brown,crystalwatson@example.com,(959)975-9545x0891,Other, Gallagherton,Texas,Slovakia (Slovak Republic),2025-04-21,VIP
CUST00611,WALTER FITZPATRICK,trivera@example.com,001-642-223-1964x6300,Other,East Robert,Illinois,Israel,2022-04-17,REGULAR
CUST00612,KEITH MOONEY,aaronjones@example.org,771-937-2711x759,Male,Barbaraside,West Virginia,Greenland,2023-10-12,REGULAR
CUST00613,Mary Conley,linda33@example.org,(574)558-4760x94412,Male,South Rebecca,Connecticut,Qatar,2025-04-21,PREMIUM
CUST00614,Patrick Barnes,kerry32@example.net,315.606.6626x7055,Other,South Natasha,New York,Vanuatu,2024-05-16,REGULAR
CUST00615,Jennifer Atkinson,john25@example.org,+1-959-361-1110x286,Male,North Aaron,Idaho,Antigua and Barbuda,2022-02-19,PREMIUM
CUST00616,ryan shelton,elizabeth10@example.org,351-609-1090x3267,Other,Christinahaven,California,Switzerland,2023-06-03,REGULAR
CUST00617,JOEL PHELPS,dawngraves@example.org,693.840.6527x7584,Other,Romanbury,Maryland,Papua New Guinea,2023-10-12,REGULAR
CUST00618,Joel Warner,millerbriana@example.org,(517)922-1455,Other,Ortizside,Washington,Namibia,2023-07-29,REGULAR
CUST00619,christine kennedy,diazpeter@example.com,700-946-2776,Female,Port Mark,Virginia,Jamaica,2023-09-06,REGULAR
CUST00620,nicole parrish,adrianlogan@example.com,(817)252-0238x97432,Female,Lake Michaelmouth,South Carolina,Holy See (Vatican City State),2023-11-14,REGULAR
CUST00621,john holloway,jasoncook@example.net,001-684-986-8999x3607,Other,West Marvinchester,Pennsylvania,Niue,2021-07-15,REGULAR
CUST00622,Shawn Hickman,sandradavenport@example.org,244.503.9464x083,Other,Allentown,Nevada,Australia,2021-08-25,REGULAR
CUST00623,denise olsen,usmith@example.net,790-479-3884x1368,Other,North Gina,Colorado,Greenland,2023-02-03,PREMIUM
CUST00624, alicia anderson ,gary44@example.com,(363)325-1448,Male,Port David,Alabama,Zimbabwe,2023-01-15,REGULAR
CUST00625,Randy Blake,tammy17@example.com,388-778-1794,Female,West Gregoryborough,Ohio,Western Sahara,2023-02-17,REGULAR
CUST00626,Susan Oliver,gayfrancis@example.com,(888)337-5056,Male,Lewisborough,South Carolina,Northern Mariana Islands,2025-02-10,REGULAR
CUST00627,Nicole Jones,marypeck@example.com,+1-576-255-3007,Other,Andrestad,Tennessee,Guadeloupe,2024-07-15,PREMIUM
CUST00628,adrienne edwards,gmiller@example.net,581.692.7788x51905,Female,Carterville,Arkansas,Wallis and Futuna,2023-07-22,PREMIUM
CUST00629,Yvette Dominguez,rkidd@example.com,(318)451-7446x00452,Other,West Danielview,Wyoming,Grenada,2023-09-16,REGULAR
CUST00630,Catherine Lewis,halljoshua@example.net,001-381-789-8484x16046,Other,Joyceberg,California,Bhutan,2021-01-13,REGULAR
CUST00631,John Harrison,richard14@example.org,001-283-915-2291,Female,Lake Jean,Hawaii,Saint Pierre and Miquelon,2025-05-03,VIP
CUST00632,jason maldonado,barbara37@example.net,706.439.6384,Female,Beltranchester,Pennsylvania,France,2023-04-17,REGULAR
CUST00633,Scott Martinez,mscott@example.com,3165934292,Female,Lake Billy,Kansas,Samoa,2021-05-25,REGULAR
CUST00634,Melinda Anderson,joshuarodriguez@example.org,+1-731-806-1537x2215,Other,Kellerview,New Hampshire,Panama,2022-09-19,PREMIUM
CUST00635,BRIANNA PRICE,mollyhodge@example.net,977.446.0406,Other,Port Pamelaton,West Virginia,Kuwait,2025-06-17,REGULAR
CUST00636,Jason Keith,justinthompson@example.org,681.497.5437x3476,Other,Walkerberg,Alaska,Slovakia (Slovak Republic),2022-12-30,REGULAR
CUST00637,Janice Downs,danielgriffith@example.net,614-584-6019x134,Female,Lake Tyler,North Dakota,Afghanistan,2022-04-09,REGULAR
CUST00638,Erin Norris,abradley@example.com,821.746.4493,Female,South Thomasborough,Kansas,Greece,2021-05-23,REGULAR
CUST00639,heather blake,trevor68@example.org,001-311-392-3603x768,Female,Higginsbury,West Virginia,Croatia,2022-11-10,REGULAR
CUST00640,andrew smith,rmartinez@example.net,001-673-515-3911,Other,South Hannahside,Hawaii,Palestinian Territory,2021-01-20,REGULAR
CUST00641,Katherine Gay,gclay@example.org,293.694.0655x78201,Male,East Lynn,Iowa,Saint Pierre and Miquelon,2021-05-21,REGULAR
CUST00642,Christina Clark,kennethbrown@example.com,492.301.3546,Other,South Nicholas,Hawaii,Holy See (Vatican City State),2021-04-20,REGULAR
CUST00643,Melinda Orozco,millereric@example.org,(761)963-2488,Other,Port Wendy,Ohio,Panama,2022-11-01,REGULAR
CUST00644,Jessica Carr,qramirez@example.net,303.464.6871,Male,East Jillianside,Delaware,Monaco,2025-01-29,REGULAR
CUST00645,Matthew Marquez,brianwhite@example.org,(330)789-8138,Female,West Joseside,Florida,Sweden,2022-07-08,REGULAR
CUST00646,John Massey,leahwalker@example.net,782-997-1681,Other,Lake Joshua,Michigan,Antarctica (the territory South of 60 deg S),2021-04-13,REGULAR
CUST00647,penny rowe,royjennifer@example.org,429-711-3717x85090,Other,Nicholasville,North Carolina,Oman,2023-06-20,REGULAR
CUST00648,Debbie Miller,carolineray@example.com,278-812-2489x0567,Other, Johnsonton,Alabama,Panama,2023-03-23,REGULAR
CUST00649,Jamie Fields,wardzachary@example.net,(566)791-3624,Male,Donnastad,Maryland,Swaziland,2022-06-13,PREMIUM
CUST00650,JAIME WILLIAMS,weberbrian@example.org,469.498.7950,Female,North Josephton,Delaware,Tonga,2024-05-01,REGULAR
CUST00651,Joseph Zamora,greenjessica@example.net,(387)873-8363,Male,Johnland,Georgia,Qatar,2024-05-28,PREMIUM
CUST00652,Elizabeth Jackson,rickey20@example.org,(825)486-3144x17064,Other,Sophiastad,Wisconsin,French Guiana,2021-05-12,REGULAR
CUST00653,RICHARD GRIFFITH,matthew24@example.org,001-201-576-4644x8988,Female,West Johnhaven,North Dakota,Christmas Island,2023-05-06,REGULAR
CUST00654,William Owens,nunezmatthew@example.com,+1-804-533-3353x84951,Female,Port Curtis,Connecticut,Rwanda,2024-11-13,PREMIUM
CUST00655, Michelle Cobb ,obrienjames@example.net,837-232-6530,Male,North Samanthahaven,New York,Senegal,2023-10-15,REGULAR
CUST00656,Anna Yu DVM,smithjack@example.org,2915561829,Other, Cookfort,Kentucky,Saint Lucia,2023-06-01,PREMIUM
CUST00657,Linda Horne,nrangel@example.net,365.395.2014,Other,Danielport,Iowa,Djibouti,2024-05-18,REGULAR
CUST00658,GRACE JOHNSON,katherinerussell@example.org,001-823-399-8213x7455,Other,West Sarahport,Florida,Mali,2024-06-19,REGULAR
CUST00659,amanda richardson,stricklandmatthew@example.com,(566)708-1126x0030,Male,Sandersland,Wisconsin,Anguilla,2024-04-15,REGULAR
CUST00660,Jesus Flores,corythompson@example.org,955-806-8826x917,Other,New Jason,North Dakota,Switzerland,2023-03-31,REGULAR
CUST00661,VICTOR WILSON,peggy08@example.com,001-335-243-7882x60335,Male,Lake Mitchelltown,Rhode Island,Swaziland,2021-05-28,REGULAR
CUST00662,Wendy Carpenter,prattjustin@example.org,8748926999,Other,Mariamouth,Colorado,Tuvalu,2025-06-11,REGULAR
CUST00663,joseph diaz,kwalsh@example.org,(559)414-0849,Male,North Jackson,Wyoming,Sri Lanka,2022-11-24,REGULAR
CUST00664,CHARLES COSTA,delliott@example.com,+1-508-672-6176x072,Male,New Catherine,Massachusetts,Paraguay,2024-01-30,REGULAR
CUST00665,stephanie meyer,hufftina@example.org,(761)429-9650x826,Male,Guerreroland,Oklahoma,Hong Kong,2024-03-21,REGULAR
CUST00666,Mark Mclean,alexisolson@example.com,Not Available,Other,Lake Mariaberg,Wyoming,Comoros,2023-09-02,REGULAR
CUST00667,Veronica Christensen,megan46@example.net,(939)548-4002,Male,North Elizabethhaven,Nevada,Netherlands Antilles,2024-04-28,VIP
CUST00668,Jean Murillo,basskathryn@example.net,811.239.5001,Other,Christopherland,West Virginia,Gibraltar,2021-06-18,REGULAR
CUST00669,Raymond Roy,monicaavery@example.net,(420)253-4407x77946,Male,Mcclurefurt,Wisconsin,Tokelau,2024-07-02,REGULAR
CUST00670,Linda Cooper,reesetravis@example.net,360.529.9140x6884,Male,East Shawn,Colorado,Vietnam,2022-02-17,REGULAR
CUST00671,EMILY ESPINOZA,jamesmoon@example.com,378-417-0321,Female,South Danielchester,Kansas,Sweden,2025-05-14,REGULAR
CUST00672,Emily Mcdonald,nicholas33@example.com,784-244-9029,Other,Port Randall,North Carolina,Aruba,2021-10-21,REGULAR
CUST00673,dustin brown,qharris@example.org,(378)912-7782x2102,Female,North Courtney,Kentucky,Maldives,2024-07-28,REGULAR
CUST00674,Joshua Navarro,rmueller@example.net,236.738.3182x856,Other,New Karen,West Virginia,Angola,2025-03-12,REGULAR
CUST00675,leah ball,hpowell@example.com,406.373.6820x5068,Male,East Jeffrey,Minnesota,Greece,2022-05-10,REGULAR
CUST00676,James Marks,alexis58@example.com,446-792-1821,Other,Novakton,Oklahoma,Nauru,2023-04-15,PREMIUM
CUST00677, marcus weaver ,bentondavid@example.org,309-338-6948x42495,Other,Michaelside,North Carolina,Kuwait,2021-04-22,REGULAR
CUST00678, JESSICA KELLY ,joestephens@example.com,(973)982-0974x6191,Female,Cruzberg,South Carolina,Morocco,2024-09-18,REGULAR
CUST00679,Michelle Moore,lukeray@example.com,001-708-858-0623x5040,Male,Lunamouth,Utah,Korea,2021-04-30,REGULAR
CUST00680,Calvin Ramirez,kimberlycooper@example.com,642-486-7963x259,Female, Lake Stephanie,Utah,Martinique,2023-04-17,REGULAR
CUST00681,Sandra Walker,amyvalenzuela@example.net,756-924-1528,Other,West Paul,Oregon,Chile,2024-06-08,REGULAR
CUST00682,CONNIE NEAL,alyssa51@example.org,718.965.5078x46850,Female,Mallorybury,Alabama,Congo,2023-08-11,REGULAR
CUST00683,Barbara Leonard,housedanielexample.com.invalid,+1-772-503-8593x401,Male,Parkermouth,Maine,Korea,2021-12-01,REGULAR
CUST00684,Garrett Rodriguez,michaelmercado@example.com,681.336.7500x9421,Female,Port Michaelmouth,Missouri,Nicaragua,2022-01-15,REGULAR
CUST00685,Kelly Hoffman,katherinesmith@example.com,Not Available,Male,East Megan,North Dakota,Moldova,2023-12-19,REGULAR
CUST00686,STEVE MCCONNELL,ubutler@example.net,767.887.4422x75854,Female,Lauramouth,Virginia,Tajikistan,2023-06-14,PREMIUM
CUST00687,Carl Rubio,poncelisa@example.com,402-300-0245x39313,Other,Mirandaland,Indiana,Albania,2023-10-04,REGULAR
CUST00688,ANDREW HARRIS,lpeters@example.net,944-448-8966,Male,Mccartybury,Nevada,Kiribati,2024-10-02,REGULAR
CUST00689,EILEEN GUTIERREZ,andersonmeghan@example.net,001-525-343-1832x812,Female,East Catherine,Tennessee,Albania,2023-08-06,REGULAR
CUST00690,amy rodgers,stonerobert@example.com,(838)375-0827,Female,Thompsonburgh,Minnesota,Lesotho,2024-12-13,REGULAR
CUST00691, Paul Cox ,timothy62@example.net,5523918768,Female,Brownburgh,Virginia,Kazakhstan,2022-01-11,REGULAR
CUST00692,Casey Bryant,jamescobb@example.net,599.820.5222,Male,North Jessica,Massachusetts,Palestinian Territory,2021-08-23,REGULAR
CUST00693,cynthia pierce,peggynguyen@example.com,001-939-983-5844x617,Male,East Lindsey,Maine,Egypt,2021-03-02,PREMIUM
CUST00694,debbie king,ucarr@example.org,(979)397-0292,Female,North Mark,Texas,United Arab Emirates,2024-12-26,REGULAR
CUST00695,Susan Higgins,tracywoodard@example.com,(498)783-2201,Other,Danielton,Oklahoma,Comoros,2022-06-23,REGULAR
CUST00696,Andrew Juarez,robrien@example.com,288.297.5358x52386,Male,North Joshua,Maryland,Dominica,2024-04-20,VIP
CUST00697,Robin Wyatt,daniel15@example.org,291.302.9295,Male,Jamesview,Tennessee,Trinidad and Tobago,2025-05-08,REGULAR
CUST00698,Logan Gonzalez,rayvictoria@example.org,497.419.1260,Other,East Ericmouth,Nebraska,Lao People's Democratic Republic,2022-03-10,PREMIUM
CUST00699,Larry Reese,wilsonpatrick@example.org,(920)519-0725,Male,New Julie,Indiana,Argentina,2023-07-02,REGULAR
CUST00700,jessica rogers,guerrerostanley@example.net,481-724-2114x0868,Other,New Elizabethberg,Georgia,Nepal,2023-06-10,REGULAR
